"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"2","17.182075603007448","1","5","0.0","5","2.0","[u'Defender', u'Flying']","734202","0.75"
"3","21.612242050533283","1","2","1.0","5","1.0","[]","734202","0.25"
"8","35.82908054580955","3","2","3.0","18","4.0","[]","734202","6.00"
"1","611.1271443822238","1","5","1.0","5","1.0","[u'Protection']","734202","2.57"
"2","285.28314224847765","2","4","0","1","0","[]","734202","0.00"
"8","16.93852255453675","1","1","7.0","14","7.0","[]","734202","1.89"
"4","30.37485246371376","1","19","2.0","1","2.0","[]","734202","0.23"
"2","11.99278893657075","2","3","0","1","0","[u'Trample']","734202","0.22"
"5","3.7105082349614733","1","27","4.0","5","4.0","[u'Vigilance', u'Flying']","734202","0.20"
"2","14.148335174063414","2","3","2.0","5","2.0","[u'First strike', u'Haste']","734202","0.30"
"4","14.10218138653171","1","8","4.0","5","2.0","[]","734202","0.39"
"0","150.3100844618362","2","5","0","1","0","[]","734202","0.60"
"0","150.3100844618362","2","6","0","1","0","[]","734202","0.55"
"2","9.269497078461153","1","2","1.0","1","1.0","[]","734202","0.18"
"3","14.663592595432997","1","6","0.0","5","0.0","[]","734202","0.00"
"0","150.3100844618362","2","6","0","1","0","[]","734202","0.33"
"7","18.47235952772963","1","2","6.0","14","6.0","[u'Offering']","734202","0.31"
"0","150.3100844618362","2","5","0","1","0","[]","734202","0.50"
"6","21.49059066015067","1","2","8.0","14","8.0","[]","734202","3.03"
"2","12.700513872085924","1","3","0","5","0","[]","734202","0.25"
"0","142.8464772275252","1","6","0","1","0","[u'Cycling']","734202","0.25"
"3","50.032032422046576","1","3","0","14","0","[]","734202","4.65"
"5","12.609912288150868","1","9","2.0","5","2.0","[u'Deathtouch']","734202","0.41"
"4","14.662420823255744","1","10","0","5","0","[]","734202","0.90"
"7","33.40106274135367","2","1","5.0","14","5.0","[u'Flying', u'Lifelink']","734202","4.55"
"0","163.25485532460272","1","4","0","1","0","[]","734202","2.39"
"4","44.945263054161984","0","6","2.0","14","2.0","[]","734202","3.99"
"3","2.379157894736842","2","3","4.0","5","4.0","[u'Defender', u'Flash', u'Flying']","734202","0.29"
"6","22.227263231540704","1","2","0","5","0","[]","734202","0.20"
"0","150.3100844618362","2","6","0","1","0","[]","734202","0.25"
"3","16.199879489003376","1","1","0","5","0","[u'Flying']","734202","0.37"
"2","285.28314224847765","2","3","0","1","0","[]","734202","0.48"
"7","0.8725984109786926","1","2","6.0","1","6.0","[u'Cycling']","734202","0.18"
"6","40.30356418924744","3","2","6.0","14","6.0","[u'Flying']","734202","1.00"
"5","7.432490195747434","2","3","4.0","14","4.0","[u'Flying']","734202","1.39"
"2","285.28314224847765","2","4","0","1","0","[]","734202","0.33"
"1","48.861526494726455","1","1","0","14","0","[u'Join forces']","734202","1.79"
"2","13.798443929594363","2","2","2.0","5","2.0","[]","734202","0.18"
"4","39.02397695185775","1","6","0","14","0","[]","734202","9.00"
"7","11.149197605799303","1","2","0","5","0","[u'Storm']","734202","0.25"
"4","120.13284709765827","1","1","0","14","0","[]","734202","10.00"
"4","65.74223989127235","1","11","0","5","0","[]","734202","0.74"
"5","31.624306133548497","3","2","2.0","18","2.0","[]","734202","9.00"
"2","285.28314224847765","2","4","0","1","0","[]","734202","0.37"
"3","4.212829663532903","1","7","2.0","5","3.0","[u'Flying', u'Deathtouch', u'Lifelink']","734202","1.36"
"6","17.997116164652855","2","3","0","5","0","[]","734202","0.18"
"0","145.84703337717386","2","5","0","5","0","[]","734202","0.27"
"2","452.46309642732","0","7","0","5","0","[]","734202","0.75"
"6","6.241308741814817","1","5","6.0","5","1.0","[u'Evoke']","734202","0.22"
"8","13.767835762779862","1","2","6.0","14","6.0","[u'Flying']","734202","0.62"
"4","0.35480000000000006","1","5","1","14","1","[]","734202","1.00"
"2","15.753641877182387","1","2","0","5","0","[u'Protection', u'Radiance']","734202","0.22"
"4","8.208828653166552","1","4","0","1","0","[]","734202","0.49"
"5","26.677096803699726","2","5","0","14","0","[]","734202","0.43"
"2","285.28314224847765","2","3","0","1","0","[]","734202","0.54"
"3","13.523228751575282","2","6","0","5","0","[]","734202","1.16"
"4","4.355511342465843","2","3","0","1","0","[]","734202","0.28"
"6","20.744842314978012","1","3","4.0","5","4.0","[u'Landfall', u'Trample']","734202","0.23"
"0","294.8748123220207","1","5","0","5","0","[]","734202","0.00"
"0","294.8748123220207","1","5","0","5","0","[]","734202","0.33"
"4","24.785420140276994","1","7","0","1","0","[u'Haste']","734202","0.25"
"5","33.20437690783964","1","3","0","5","0","[]","734202","0.20"
"6","32.60284660720473","2","2","4.0","5","4.0","[]","734202","0.25"
"3","34.111415481151724","1","4","2.0","1","1.0","[]","734202","1.00"
"2","114.36714223524541","2","2","1.0","1","2.0","[]","734202","0.35"
"6","18.89244659712597","2","3","6.0","18","6.0","[u'Flying']","734202","1.00"
"2","51.61349164803588","0","15","0","14","0","[]","734202","3.49"
"3","123.75021238617626","1","3","1.0","1","1.0","[]","734202","3.29"
"1","11.140862806714345","0","6","0","5","0","[]","734202","2.99"
"6","0.1758333333333333","2","4","6.0","1","3.0","[u'Cycling']","734202","0.18"
"8","18.598329523679368","1","7","6.0","14","5.0","[u'Fear']","734202","2.96"
"5","10.740821187078014","1","10","3.0","14","3.0","[u'Flying']","734202","0.29"
"0","145.84703337717386","2","4","0","5","0","[]","734202","0.50"
"6","46.34333368080521","1","1","5.0","14","5.0","[u'Join forces', u'Trample', u'Flying']","734202","3.66"
"6","69.51482371717582","2","2","5.0","18","8.0","[u'Islandwalk', u'Swampwalk']","734202","3.03"
"2","11.145484169552084","1","2","0","1","0","[u'Clash']","734202","0.18"
"6","0.1758333333333333","1","7","4.0","1","4.0","[u'Cycling']","734202","0.19"
"3","11.917103483574436","1","3","0","5","0","[]","734202","0.94"
"2","26.59748261547103","1","3","0","5","0","[u'Forecast']","734202","0.25"
"3","23.46614231601731","1","2","0.0","5","3.0","[u'Defender', u'Flying']","734202","0.25"
"3","15.518768377892265","1","3","0","5","0","[u'Vigilance']","734202","0.26"
"2","33.472608097661556","2","1","1.0","14","1.0","[u'Haste']","734202","9.95"
"8","64.09721945818968","1","1","6.0","14","6.0","[u'Trample']","734202","0.61"
"3","473.4994497518607","0","6","0","1","0","[u'Indestructible']","734202","0.38"
"3","19.872238139505416","2","2","0","5","0","[]","734202","10.38"
"3","28.462921861280165","1","2","0","1","0","[]","734202","0.20"
"4","38.81510834001199","1","3","3.0","5","3.0","[u'Trample']","734202","1.63"
"3","16.624179749129723","1","1","0","5","0","[u'First strike']","734202","0.40"
"4","0.7542424242424242","1","3","0","1","0","[u'Buyback']","734202","0.99"
"5","27.403396043273737","2","3","2.0","1","2.0","[]","734202","0.25"
"3","46.2860982476987","1","3","0","14","0","[]","734202","0.70"
"4","44.96345017409502","1","2","4.0","14","4.0","[u'Flying']","734202","0.29"
"4","24.054732435786736","2","3","4.0","14","4.0","[u'Lifelink']","734202","0.75"
"3","37.87866424330364","2","2","2.0","5","2.0","[]","734202","0.18"
"2","13.701600219637156","2","7","0","5","0","[]","734202","0.20"
"1","65.23215517555921","1","1","0","14","0","[u'Join forces']","734202","5.30"
"4","35.03893979575083","1","3","0","5","0","[]","734202","0.22"
"3","10.509156985393181","1","4","1.0","5","3.0","[u'Defender', u'Flying']","734202","0.37"
"1","44.11306420504454","1","7","0","5","0","[]","734202","11.44"
"7","27.569280020392373","3","2","4.0","18","7.0","[u'Vigilance', u'Flying']","734202","2.82"
"2","17.387079051358146","2","3","2.0","5","2.0","[]","734202","0.20"
"0","150.3100844618362","2","5","0","1","0","[]","734202","0.63"
"2","285.28314224847765","2","3","0","1","0","[]","734202","2.91"
"5","3.5645223575033986","1","7","3.0","5","2.0","[u'Fear', u'Evoke']","734202","1.10"
"2","9.530333560265316","1","2","0","5","0","[u'Clash']","734202","0.23"
"3","21.416865875960152","1","5","0","1","0","[]","734202","1.51"
"8","12.145170130016794","2","2","0","5","0","[]","734202","0.22"
"0","294.8748123220207","1","7","0","5","0","[]","734202","0.00"
"2","7.303726850954211","0","7","0","5","0","[u'Shroud', u'Haste']","734202","3.23"
"2","60.00520299113985","0","6","0","1","0","[]","734202","0.19"
"2","18.922694742442417","1","3","0","1","0","[]","734202","1.00"
"3","4.547915188619689","2","5","0","5","0","[]","734202","0.60"
"7","14.265193971697302","1","2","5.0","14","6.0","[u'Flying']","734202","1.89"
"6","8.317353035187317","1","4","3.0","14","3.0","[u'Flying']","734202","0.29"
"3","9.973295271094901","1","2","0","14","0","[]","734202","9.48"
"0","142.88740445757216","0","5","0","5","0","[u'Morph']","734202","0.18"
"6","142.75207112423882","1","5","4.0","5","5.0","[u'Cycling']","734202","0.24"
"0","139.08086367249936","2","2","0","5","0","[]","734202","0.58"
"5","16.5836495509442","1","2","3.0","14","3.0","[u'Morph']","734202","0.29"
"3","54.087705269087735","1","5","0.0","1","0.0","[]","734202","0.24"
"3","15.518768377892265","1","2","0","5","0","[u'Intimidate']","734202","0.31"
"6","19.380402507450523","1","3","6.0","5","5.0","[u'Haste']","734202","0.23"
"4","30.85073649147021","1","3","0","14","0","[]","734202","0.35"
"1","49.81161580903521","1","1","0","14","0","[u'Join forces']","734202","2.24"
"2","3.259315143123622","1","7","0","1","0","[]","734202","0.74"
"7","83.17420883682388","2","2","5.0","14","5.0","[u'Flying']","734202","0.77"
"6","149.11860808726445","0","5","0","5","0","[]","734202","0.23"
"3","25.727681150479","1","1","0","5","0","[]","734202","2.65"
"3","50.814684615606986","1","4","0","5","0","[]","734202","5.35"
"3","58.624287981936156","2","4","2.0","14","2.0","[]","734202","1.70"
"5","9.749042947003609","1","4","0","5","0","[]","734202","0.28"
"8","40.27601222717168","2","2","3.0","14","8.0","[u'Forestwalk']","734202","0.31"
"6","4.020053281790154","1","4","0","14","0","[u'Cycling']","734202","1.35"
"7","29.077544111825517","1","2","2.0","14","2.0","[u'Flying', u'Deathtouch']","734202","2.02"
"4","8.64639672708454","1","2","0","14","0","[]","734202","0.79"
"2","14.100356201825836","2","3","0","5","0","[]","734202","0.25"
"4","3.249079663532902","1","8","2.0","5","2.0","[u'Flying']","734202","0.20"
"2","98.25581012090014","1","2","0","12","0","[]","732496","0.19"
"4","46.803147520924405","0","3","0","12","0","[]","732496","0.23"
"5","18.827684936771718","1","9","2.0","12","4.0","[u'Flying']","732496","0.26"
"2","27.470545582515946","1","3","1.0","12","1.0","[]","732496","0.20"
"8","46.77153049621131","5","2","0","12","0","[]","732496","0.62"
"2","34.44550549626381","1","7","1.0","12","2.0","[u'Morph']","732496","0.19"
"3","10.90508939362561","1","3","0.0","12","1.0","[]","732496","0.23"
"2","16.18669276001987","1","12","2.0","12","2.0","[u'Landwalk', u'Islandwalk']","732496","10.64"
"4","18.27644267629447","1","8","0","12","0","[]","732496","0.29"
"3","6.577757339287542","1","3","0","12","0","[u'Flashback']","732496","0.75"
"2","22.563340461006256","1","2","1.0","12","1.0","[]","732496","0.15"
"4","3.249079663532902","1","3","2.0","12","4.0","[u'Flying']","732496","0.30"
"4","72.84665640875268","2","3","3.0","12","3.0","[]","732496","0.49"
"4","121.18991420509897","1","3","0","12","0","[]","732496","1.36"
"4","11.417151511816503","0","4","0.0","12","0.0","[]","732496","0.44"
"1","22.52451910066059","3","2","1.0","12","1.0","[u'Shadow']","732496","0.19"
"2","15.14868570887184","1","2","0","12","0","[]","732496","0.20"
"1","36.94983471683015","0","5","0","12","0","[]","732496","5.16"
"4","30.435705826530423","2","2","3.0","12","3.0","[u'Threshold', u'Protection', u'Flying']","732496","0.30"
"6","9.3018115505961","1","4","4.0","12","7.0","[u'Kicker']","732496","0.66"
"2","6.375","1","4","2.0","12","2.0","[u'Shadow']","732496","0.40"
"2","46.36200137359382","1","5","0","12","0","[]","732496","0.88"
"1","18.252693350614038","1","6","1.0","12","1.0","[]","732496","0.20"
"3","20.04324157071593","2","2","0","12","0","[u'Storm']","732496","0.32"
"0","64.39617499182795","0","2","0","12","0","[]","732496","1.59"
"3","0","1","16","1.0","12","1.0","[]","732496","0.23"
"4","9.685290229746217","1","3","1.0","12","1.0","[]","732496","5.99"
"2","18.196909367228518","1","12","0","12","0","[]","732496","2.10"
"8","49.371945508207766","3","5","7.0","12","7.0","[u'Flying']","732496","2.72"
"2","3.2392483566527153","1","2","1.0","12","2.0","[u'Landwalk', u'Islandwalk']","732496","0.36"
"4","19.1318454361248","1","3","2.0","12","3.0","[]","732496","0.25"
"4","0","1","2","3.0","12","3.0","[]","732496","0.29"
"0","148.82648662171422","1","4","0","12","0","[]","732496","18.75"
"3","14.793297498641643","3","3","2.0","12","2.0","[u'Kicker']","732496","0.21"
"3","5.640187746193179","1","3","2.0","12","2.0","[u'Flanking']","732496","0.17"
"1","24.860238611806928","0","4","0","12","0","[]","732496","0.57"
"5","0","2","2","4.0","12","5.0","[]","732496","0.21"
"9","37.33863713850572","1","4","0","12","0","[u'Storm']","732496","1.27"
"3","16.94622044530689","1","4","0","12","0","[u'Flying']","732496","0.57"
"3","16.41686797988324","1","2","2.0","12","4.0","[u'First strike']","732496","0.21"
"6","45.068185635632695","1","8","1","12","1","[]","732496","0.36"
"5","1.9736412310762976","1","4","3.0","12","6.0","[]","732496","0.15"
"3","0.3876923076923076","1","4","0","12","0","[u'Madness']","732496","0.85"
"3","0","1","7","0","12","0","[]","732496","3.12"
"4","14.86057540828982","1","13","2.0","12","3.0","[u'Flying']","732496","0.20"
"10","19.96747246977338","1","2","13.0","12","13.0","[u'Morph']","732496","0.48"
"5","1.545068027210884","1","2","5.0","12","2.0","[u'Haste']","732496","0.19"
"4","20.033804924281515","1","3","1.0","12","1.0","[]","732496","0.48"
"2","15.481089788654653","2","4","2.0","12","2.0","[]","732496","0.28"
"2","29.297099258482405","1","2","1.0","12","1.0","[]","732496","0.19"
"5","3.417367205542727","1","3","6.0","12","6.0","[u'Trample']","732496","0.21"
"0","13.14275754934701","0","7","0","12","0","[]","732496","1.12"
"4","9.869560956700463","1","3","1.0","12","1.0","[]","732496","0.19"
"3","21.695868004970244","1","3","3.0","12","2.0","[u'Echo']","732496","0.19"
"1","3.249079663532902","1","2","1.0","12","1.0","[u'Flying']","732496","0.92"
"2","3.0550699671669515","1","3","2.0","12","1.0","[u'Morph']","732496","0.00"
"5","51.063250087346496","1","2","0","12","0","[]","732496","4.24"
"3","40.77406234204267","1","2","2.0","12","2.0","[]","732496","0.20"
"8","14.36369611615352","1","5","6.0","12","6.0","[u'Flying', u'Trample', u'Protection', u'Haste', u'Vigilance', u'First strike']","732496","5.21"
"4","50.45483106053114","1","2","0.0","12","3.0","[]","732496","0.19"
"1","11.525067650031819","1","2","0","12","0","[]","732496","10.14"
"5","9.366756839889913","1","3","3.0","12","4.0","[u'Protection']","732496","0.20"
"2","0","1","2","1.0","12","2.0","[]","732496","0.18"
"1","22.269594914407012","1","2","0","12","0","[u'Swampwalk']","732496","2.86"
"2","9.882585255594652","1","2","1.0","12","2.0","[]","732496","0.60"
"2","4.262493633174721","1","27","0","12","0","[]","732496","1.24"
"4","35.561946354370136","1","2","2.0","12","2.0","[u'First strike']","732496","0.23"
"3","23.612471350131116","2","3","1.0","12","3.0","[u'Fear', u'Shadow']","732496","1.17"
"3","31.09988975233957","1","6","0","12","0","[]","732496","1.79"
"2","30.536341741750746","1","7","1.0","12","1.0","[u'Protection']","732496","0.23"
"3","14.663592595432997","1","6","0.0","12","0.0","[]","732496","0.90"
"1","20.972770374254424","1","2","0","12","0","[]","732496","1.48"
"4","13.273448009657123","0","2","0","12","0","[u'Landwalk', u'Islandwalk']","732496","0.17"
"2","5.983671256558092","1","3","1.0","12","2.0","[]","732496","0.31"
"1","1.984608874950008","1","6","0","12","0","[u'Indestructible']","732496","0.21"
"2","12.654895225170163","1","4","2.0","12","2.0","[]","732496","0.49"
"3","14.181333573593804","1","4","0","12","0","[]","732496","0.45"
"7","3.417367205542727","1","4","6.0","12","4.0","[u'Trample', u'Rampage']","732496","0.19"
"2","32.81200006883544","1","5","0","12","0","[]","732496","0.34"
"6","0.27540000000000003","1","8","5.0","12","3.0","[u'Cycling']","732496","0.20"
"9","14.414443892090375","1","5","10.0","12","10.0","[u'Trample']","732496","0.26"
"4","9.76169296400072","1","3","2.0","12","2.0","[u'Haste', u'Echo']","732496","1.85"
"3","0","1","2","0","12","0","[u'Storm']","732496","0.19"
"0","20.506467761146357","0","3","0","12","0","[]","732496","0.33"
"5","28.202695129833597","2","2","0","12","0","[u'Flying']","732496","0.56"
"3","1.545068027210884","1","2","2.0","12","2.0","[u'Flanking', u'Haste']","732496","0.21"
"3","5.685811899028118","3","3","0","12","0","[]","732496","0.44"
"0","147.99944500205862","0","4","0","12","0","[]","732496","0.84"
"3","61.458891471970595","1","3","0","12","0","[]","732496","1.82"
