"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"2","13.925931676090839","1","3","0","5","0","0","731313","0.22"
"4","30.331113819549834","1","19","2.0","1","2.0","0","731313","0.13"
"4","10.694132091365855","1","9","2.0","14","2.0","0","731313","0.32"
"2","1.6250201724123374","1","21","0","1","0","0","731313","0.16"
"5","10.740821187078014","1","10","3.0","14","3.0","1.8372764338135212","731313","0.34"
"5","77.43729136945319","1","2","0","5","0","0","731313","0.25"
"3","22.020812937596638","1","12","0.0","14","2.0","0","731313","0.29"
"7","0","1","5","7.0","5","7.0","0","731313","0.18"
"2","605.0973068928812","0","2","0","14","0","0","731313","0.39"
"4","3.249079663532902","1","4","2.0","5","4.0","1.8372764338135212","731313","0.18"
"3","8.604334601126775","1","4","2.0","14","1.0","1.8372764338135212","731313","0.34"
"9","12.746963859029359","1","4","0","14","0","0","731313","2.47"
"3","19.524660052056696","1","6","2.0","1","2.0","0","731313","0.11"
"3","32.377282158996714","1","16","0","5","0","0","731313","0.19"
"3","0","1","2","0","1","0","0","731313","0.20"
"1","1.0643565678253366","1","14","0","1","0","1.8372764338135212","731313","0.13"
"4","20.501312962790806","1","6","1.0","5","3.0","1.8372764338135212","731313","0.25"
"1","16.02927077050028","0","11","0","5","0","0","731313","0.11"
"2","0","1","5","2.0","1","2.0","0","731313","0.13"
"4","5.1317314741850035","1","4","0","1","0","0","731313","0.13"
"5","12.080173116534107","1","2","0","5","0","0","731313","0.18"
"7","327.86294239905345","1","2","0","14","0","0","731313","1.00"
"1","1.545068027210884","1","15","1.0","1","1.0","1.6110740203193072","731313","0.17"
"2","15.53008878968254","1","4","1.0","14","1.0","0","731313","0.99"
"1","10.491003367003367","1","6","0","5","0","0","731313","0.25"
"2","9.34277818840798","1","3","0","5","0","0","731313","0.18"
"5","0.8957446808510638","1","3","3.0","5","3.0","1.227654320987655","731313","0.18"
"3","0.8957446808510638","1","4","2.0","1","2.0","1.227654320987655","731313","0.13"
"0","281.2349279627634","2","4","0","5","0","0","731313","0.26"
"4","10.254050045825561","1","4","5.0","14","5.0","0","731313","0.32"
"4","16.704152980773646","1","3","0","14","0","0","731313","0.38"
"4","44.05084176103664","1","5","0","14","0","0","731313","0.29"
"4","3.6251562837771303","1","11","0","5","0","0","731313","0.18"
"2","0.26857142857142857","1","4","2.0","1","1.0","0.5785714285714285","731313","0.13"
"2","0","1","12","0","5","0","0","731313","0.74"
"4","0","1","5","4","14","4","0","731313","0.22"
"1","16.802582458811965","0","11","0","5","0","0","731313","0.18"
"3","37.72449114345554","1","4","2.0","14","2.0","0","731313","8.09"
"6","11.068825820744813","1","4","0","5","0","0","731313","0.24"
"4","0","1","6","0","5","0","0","731313","0.20"
"6","31.20229364486362","0","2","2.0","14","2.0","0","731313","0.43"
"1","10.495586235774441","1","2","1.0","1","1.0","0","731313","0.11"
"4","34.972676329113625","1","4","0.0","14","3.0","1.8372764338135212","731313","0.47"
"5","0","1","5","5.0","5","5.0","0","731313","0.11"
"3","8.133296537598305","1","2","2.0","1","2.0","0","731313","0.13"
"5","52.29305248866193","1","2","0","14","0","0","731313","0.00"
"6","0","0","8","5.0","5","4.0","0","731313","0.17"
"2","0","1","5","2.0","1","2.0","0.828863636363636","731313","0.13"
"3","17.497392081228934","1","2","2.0","5","2.0","0","731313","0.18"
"3","20.658207721957485","1","3","0","14","0","0","731313","0.37"
"3","9.933018321160256","1","4","1.0","14","1.0","0","731313","0.00"
"2","0.46484848484848484","1","3","2.0","1","1.0","23.54948717948718","731313","0.13"
"1","6.7491243939761025","1","12","0","5","0","0","731313","0.21"
"3","9.627362806155269","1","4","0","1","0","0","731313","0.12"
"2","4.262493633174721","1","17","0","1","0","0","731313","0.11"
"5","19.035780235966843","1","2","3.0","5","5.0","1.8372764338135212","731313","0.18"
"4","65.74223989127235","1","11","0","5","0","0","731313","0.70"
"4","0","1","4","2.0","1","2.0","0","731313","0.14"
"2","39.085002816653606","1","12","1.0","1","1.0","0","731313","0.16"
"3","0","1","5","3.0","1","2.0","0","731313","0.13"
"4","51.47112791306767","1","3","0","14","0","0","731313","2.97"
"4","2.4961348744539698","1","3","3.0","14","3.0","0","731313","0.38"
"0","254.2013407901944","0","10","0","14","0","0","731313","5.55"
"4","30.94501036073682","1","6","1.0","14","1.0","0","731313","7.22"
"3","15.006800648428406","1","2","0","14","0","0","731313","4.00"
"4","79.57439627947323","0","5","0","14","0","0","731313","4.00"
"8","0","1","3","6.0","14","6.0","0","731313","0.59"
"4","48.20930868301033","1","10","2.0","5","3.0","1.8372764338135212","731313","0.20"
"3","285.28314224847765","1","5","1.0","5","1.0","0","731313","0.25"
"1","15.529350315954822","0","11","0","5","0","0","731313","0.11"
"4","10.483564694215636","1","2","0","5","0","0","731313","0.11"
"2","453.06943626150667","0","2","0","5","0","0","731313","0.43"
"3","0.0","0","6","2.0","5","3.0","0","731313","0.25"
"3","4.617277731596827","1","23","0","1","0","0","731313","0.27"
"3","0","2","2","2.0","12","2.0","0","731311","0.44"
"5","0","1","7","3.0","12","2.0","0","731311","4.48"
"2","0","2","3","2.0","12","2.0","0","731311","0.74"
"4","0","1","4","0.0","12","3.0","0","731311","0.65"
"6","0","1","22","5.0","12","5.0","0","731311","0.00"
"2","0","1","2","1.0","12","1.0","0","731311","0.81"
"6","0","1","12","8.0","12","8.0","0","731311","0.77"
"3","0","2","2","0","12","0","0","731311","1.45"
"3","0","1","2","2.0","12","2.0","0","731311","0.00"
"2","0","2","3","2.0","12","2.0","0","731311","0.00"
"2","0","2","2","2.0","12","2.0","0","731311","0.62"
"1","0","0","4","0","12","0","0","730516","10.99"
"5","0","0","4","0","12","0","0","730516","1.05"
"4","0","0","2","0","12","0","0","730516","77.49"
"2","0","0","3","0","12","0","0","730516","1.37"
"2","0","0","11","0","12","0","0","730516","16.99"
"2","0","0","11","0","12","0","0","730516","3.41"
"6","0","0","5","0","12","0","0","730516","0.78"
"0","0","0","6","0","12","0","0","730516","194.99"
"1","0","0","3","0","12","0","0","730516","1.19"
"2","0","0","27","0","12","0","0","730516","4.47"
"2","0","0","21","0","12","0","0","730516","2.30"
"1","0","0","2","0","12","0","0","730516","4.98"
"3","0","0","2","0","12","0","0","730516","3.39"
"2","0","0","2","0","12","0","0","730516","2.85"
"1","0","0","2","0","12","0","0","730516","1.04"
"5","0","0","4","0","12","0","0","730516","0.94"
"1","0","0","34","0","12","0","0","730516","2.64"
"2","0","0","11","0","12","0","0","730516","0.74"
"3","0","0","3","1.0","12","2.0","0","730516","2.49"
"2","0","0","6","0","12","0","0","730516","19.99"
"3","0","0","4","0","12","0","0","730516","1.61"
"3","0","0","8","0","12","0","0","730516","1.74"
"4","0","0","19","0","12","0","0","730516","20.49"
"2","0","0","13","0","12","0","0","730516","1.97"
"1","0","0","16","0","12","0","0","730516","62.99"
"2","0","0","3","0","12","0","0","730516","3.06"
"2","0","0","12","0","12","0","0","730516","8.49"
"3","0","0","12","2.0","12","2.0","0","730516","4.94"
"3","0","0","3","0","12","0","0","730516","0.56"
"2","0","0","13","0","12","0","0","730516","13.99"
"2","0","0","3","0","12","0","0","730516","5.77"
"3","0","0","5","0","12","0","0","730516","3.74"
"1","0","0","25","0","12","0","0","730516","1.99"
"4","0","0","5","0","12","0","0","730516","4.49"
"2","0","0","16","0","12","0","0","730516","2.84"
"2","0","0","3","2.0","12","1.0","0","730516","3.99"
"2","0","0","7","0","12","0","0","730516","4.36"
"4","0","0","10","0","12","0","0","730516","5.41"
"3","0","0","5","0","12","0","0","730516","2.59"
"3","0","0","14","0","12","0","0","730516","2.01"
"3","0","0","6","0","12","0","0","730516","0.54"
"1","0","0","6","0","12","0","0","730516","2.48"
"2","0","0","6","0","12","0","0","730516","1.22"
"3","0","0","3","0","12","0","0","730516","3.59"
"1","0","0","3","0","12","0","0","730516","1.96"
"2","0","1","2","2.0","12","2.0","0","732288","41.99"
"3","0","1","7","2.0","12","2.0","0","732288","15.99"
"3","0","2","2","0","12","0","0","732288","0.00"
"0","0","0","3","0","12","0","0","732288","1.00"
"2","0","1","3","3.0","12","3.0","0","732288","119.99"
"2","0","1","2","2.0","12","2.0","0","732288","9.99"
"3","0","2","6","0","12","0","0","732288","12.95"
"6","0","2","5","4.0","12","4.0","0","732288","0.00"
"2","0","2","3","2.0","12","2.0","0","732288","2.99"
"0","0","0","3","0","12","0","0","732288","725.99"
"3","0","1","2","6.0","12","1.0","0","732288","0.00"
"3","0","3","3","0.0","12","5.0","0","732288","163.00"
"3","17.66910988657429","1","1","2.0","1","2.0","0","731761","0.17"
"5","51.76106724476519","1","1","0","5","0","0","731761","0.24"
"3","63.58973491066633","1","1","0","5","0","0","731761","0.21"
"4","11.093827862279083","1","1","3.0","5","2.0","0","731761","0.18"
"5","26.969110616561593","1","2","4.0","14","4.0","1.8372764338135212","731761","0.36"
"2","0.9760919540229885","1","1","1.0","1","1.0","0.6011428571428571","731761","0.17"
"6","31.77970275447052","1","3","5.0","14","5.0","1.8372764338135212","731761","16.49"
"2","14.497069986316477","1","1","0","1","0","2.2742105263157892","731761","0.19"
"5","19.35447074799671","1","1","2.0","14","3.0","1.227654320987655","731761","10.00"
"1","19.888532915796137","1","3","0","5","0","0","731761","0.26"
"8","1.59400826446281","1","1","0","14","0","20.128823529411772","731761","0.37"
"8","28.19200370658615","1","1","4.0","14","6.0","5.1707534246575335","731761","1.00"
"2","16.755305099343857","1","5","0","5","0","0","731761","0.25"
"3","25.854447255359077","1","2","0","5","0","0","731761","1.69"
"2","37.37245399231674","1","1","1.0","1","2.0","0","731761","0.17"
"3","8.056903557503917","1","3","0","5","0","2.063905191873596","731761","0.22"
"5","20.059606653130405","1","1","6.0","14","5.0","0","731761","3.47"
"6","23.466781136062714","1","2","5.0","14","5.0","1.8372764338135212","731761","4.00"
"2","9.442320794824159","1","1","0","5","0","0","731761","0.22"
"4","21.721998783332015","1","2","0","5","0","0","731761","0.28"
"3","14.582945265043792","1","1","1.0","1","3.0","1.8372764338135212","731761","0.17"
"3","0.0","1","1","2.0","1","2.0","0.6011428571428571","731761","0.17"
"2","15.304016993071697","1","1","2.0","14","1.0","0.6011428571428571","731761","1.52"
"6","26.476705318983893","1","4","5.0","14","5.0","1.8372764338135212","731761","1.74"
"5","9.837527586007553","1","1","2.0","5","1.0","0","731761","0.22"
"4","43.01269052650885","0","1","0","14","0","0","731761","0.80"
"3","12.758980687413015","1","1","1.0","1","2.0","1.8372764338135212","731761","0.19"
"1","12.423916571496504","1","1","0","1","0","0","731761","1.02"
"2","18.004116592844035","1","1","0","5","0","0","731761","0.24"
"6","51.55678170119691","1","1","4.0","14","4.0","0","731761","0.39"
"5","21.832855724558165","1","1","2.0","1","4.0","0","731761","0.18"
"2","16.2347292545387","1","2","2.0","1","2.0","0","731761","0.40"
"2","15.40780698241052","1","1","1.0","5","2.0","1.8372764338135212","731761","0.22"
"5","22.964193331200285","1","2","2.0","14","4.0","1.8372764338135212","731761","1.01"
"2","15.548182535352739","1","1","2.0","1","1.0","0","731761","0.17"
"3","32.62224418823881","1","5","0","5","0","0","731761","3.78"
"1","1.1959165154264975","1","1","1.0","1","1.0","0.6011428571428571","731761","0.20"
"2","14.4628253997484","1","1","1.0","14","1.0","0","731761","2.03"
"3","4.617277731596827","1","23","0","1","0","0","731761","0.34"
"3","9.627362806155269","1","1","0","1","0","0","731761","0.18"
"2","7.732716236248098","1","1","2.0","1","2.0","0","731761","0.19"
"5","3.249079663532902","1","1","2.0","1","3.0","2.039943100480188","731761","0.17"
"1","10.022329625641351","1","1","1.0","5","1.0","25.964019607843106","731761","0.31"
"6","31.07358298062664","1","1","4.0","14","4.0","0","731761","0.39"
"4","10.112430958272682","1","1","2.0","5","2.0","25.964019607843106","731761","0.22"
"6","32.095202807630784","1","1","0","14","0","0","731761","0.34"
"3","0","1","1","1.0","1","4.0","0","731761","0.18"
"0","272.43246895532957","0","3","0","14","0","0","731761","6.99"
"6","3.249079663532902","1","1","3.0","5","2.0","2.039943100480188","731761","0.20"
"6","0.0","1","2","0","14","0","0","731761","2.59"
"3","9.286575691184323","0","1","0","5","0","2.063905191873596","731761","0.22"
"4","12.617442524329592","1","2","0","1","0","1.5158333333333338","731761","0.17"
"3","5.8563913363398115","1","1","0","5","0","0","731761","0.22"
"2","62.28335273374829","1","1","1.0","1","1.0","0","731761","0.17"
"2","29.18788773348308","1","2","0","1","0","0","731761","0.30"
"6","16.57418478329508","1","1","3.0","1","3.0","0","731761","0.17"
"3","7.39942350655658","1","1","2.0","1","1.0","2.2592018779342715","731761","0.19"
"1","0","1","2","0","1","0","0","731761","4.48"
"3","20.657203778361055","0","1","0","5","0","0","731761","0.20"
"4","37.93841592401616","1","3","0","14","0","0","731761","9.96"
"2","14.041117652859086","0","1","0","14","0","0","731761","5.17"
"2","4.149291549436408","1","1","0","1","0","0","731761","0.17"
"2","147.0111947801528","1","2","0","1","0","2.2742105263157892","731761","1.29"
"2","10.349491561428133","1","1","0","1","0","0","731761","0.22"
"2","58.10401212228621","1","1","0","5","0","0","731761","1.39"
"5","37.02356246632718","1","2","0","5","0","0","731761","0.26"
"4","22.284504993030453","1","1","0","5","0","2.2742105263157892","731761","0.22"
"0","265.7819275668715","2","1","0","5","0","0","731761","0.18"
"1","0","1","1","2.0","14","2.0","0","731761","4.47"
"3","26.612166889759596","1","1","2.0","1","1.0","1.8372764338135212","731761","0.18"
"5","6.735277498083057","1","2","4.0","1","2.0","0.20266666666666666","731761","0.18"
"5","16.87380868874951","1","1","0","1","0","1.5158333333333338","731761","0.17"
"5","51.96363076722412","1","1","2.0","5","3.0","0","731761","0.22"
"5","610.4489075706763","1","1","3.0","1","3.0","2.2592018779342715","731761","0.17"
"4","13.484649867346215","1","1","3.0","5","4.0","0","731761","0.26"
"4","14.107087318444062","1","3","0","1","0","0","731761","0.18"
"4","53.727784811103874","1","1","1.0","1","2.0","0","731761","0.17"
"4","18.220908787626673","0","1","0","5","0","0","731761","0.21"
"3","43.222801392413466","1","1","0","1","0","0.6011627906976744","731761","0.19"
"1","21.609673436226174","1","2","1.0","5","1.0","0","731761","0.22"
"3","59.07721077549088","0","1","0","14","0","0","731761","0.35"
"5","7.022128634317444","1","1","0","5","0","0","731761","0.22"
"4","14.74448610110047","1","1","1.0","1","4.0","0","731761","0.17"
"6","15.187321485075653","1","2","0","14","0","0","731761","0.39"
"5","12.65955436195906","1","1","2.0","5","3.0","1.8372764338135212","731761","0.22"
"4","10.401575089647906","1","1","0","1","0","0","731761","0.18"
"4","0","1","1","2.0","5","2.0","1.8372764338135212","731761","0.22"
"3","17.849347826086955","1","1","2.0","14","2.0","0","731761","3.07"
"2","91.97893985781714","1","8","1.0","1","1.0","0","731761","0.90"
"5","0.26857142857142857","1","1","3.0","1","3.0","0.5785714285714285","731761","0.18"
"3","46.557460974779154","1","4","0","1","0","0","731761","1.27"
"2","30.395195999914517","1","1","1.0","1","2.0","0","731761","0.17"
"1","0","1","1","1.0","1","1.0","0","731761","0.18"
"7","0.19190476190476197","1","1","4.0","1","4.0","0.20266666666666666","731761","0.18"
"4","13.279607058294173","1","1","3.0","5","3.0","0.6011428571428571","731761","0.31"
"2","21.805952045168098","1","2","2.0","14","2.0","2.2592018779342715","731761","2.54"
"3","22.437285212633977","1","1","1.0","14","2.0","0","731761","26.67"
"3","193.5148682804784","0","1","0","5","0","0","731761","0.23"
"3","7.769170356542983","1","3","2.0","5","2.0","0","731761","0.23"
"9","31.536764152830234","1","3","9.0","14","9.0","0","731761","0.37"
"6","11.92564420387626","1","1","0","1","0","0","731761","0.19"
"5","19.99800297675342","1","2","0","5","0","0","731761","0.23"
"4","10.217056532186241","1","1","2.0","1","3.0","0","731761","0.19"
"0","265.7819275668715","2","1","0","5","0","0","731761","0.25"
"6","30.952850385373328","1","1","0","14","0","2.2742105263157892","731761","0.43"
"5","46.0882872003741","1","1","5.0","5","4.0","2.063905191873596","731761","0.22"
